"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Atp5j",2.66012436052112e-34,0.543101541461211,0.88,0.841,4.43921553283764e-30
"Ak6",3.58117318418777e-40,0.542632301021878,0.375,0.183,5.97626180977255e-36
"Adrm1",2.0940447369571e-34,0.542604078982678,0.585,0.4,3.494541857034e-30
"Bcl2l1",7.71255579232129e-41,0.542023926746804,0.41,0.206,1.28707131062258e-36
"Cyth2",5.15057720455348e-34,0.540945459193515,0.478,0.285,8.59528323895885e-30
"Aars",1.59023154025505e-38,0.540854006108403,0.398,0.2,2.65377839437763e-34
"Unc50",6.91471365420338e-32,0.540131558636579,0.486,0.303,1.15392741461346e-27
"Med21",6.06625634965247e-38,0.539857270368739,0.427,0.231,1.01233685963e-33
"Mbnl2",7.44798481564121e-23,0.539700941346864,0.605,0.476,1.24291970603421e-18
"Chchd1",4.59296550464124e-27,0.539517340929792,0.577,0.43,7.6647408341453e-23
"Psme2",2.38082383204632e-21,0.539238317220824,0.682,0.598,3.97311881091889e-17
"Ifngr1",5.02547391331417e-37,0.539004984783132,0.4,0.206,8.38651086653869e-33
"Rpl4",4.82221004360261e-29,0.538872343762828,0.929,0.932,8.04730412076404e-25
"Slc25a17",7.4978719662769e-38,0.538859580296607,0.421,0.223,1.25124487373229e-33
"Rab5a",3.50441500779296e-31,0.538754157968533,0.517,0.336,5.84816776500489e-27
"Gfer",3.6679316350753e-33,0.538721219967769,0.38,0.204,6.12104431261366e-29
"Nus1",9.90130961393326e-42,0.538495481983621,0.378,0.181,1.65233054837318e-37
"Rpl23",9.38253151715207e-33,0.538253205722765,0.949,0.944,1.56575685958234e-28
"Cdc37",2.74630274348563e-29,0.537980152419262,0.582,0.417,4.58303001832883e-25
"Nebl",8.68297380214851e-30,0.537847182833102,0.394,0.216,1.44901466810254e-25
"Mrpl57",2.67747080900116e-26,0.536570055281216,0.545,0.397,4.46816328606114e-22
"Gm10116",7.36740788657513e-05,0.536058750198877,0.546,0.527,1
"Rras",2.65994706551616e-50,0.535519065409854,0.38,0.164,4.43891966293336e-46
"Higd2a",1.28439934102724e-20,0.535278437607134,0.634,0.531,2.14340562030625e-16
"Naa50",5.49167246333058e-36,0.535100953532456,0.457,0.257,9.16450300680608e-32
"Fip1l1",1.02617115809502e-46,0.534280702213479,0.394,0.18,1.71247442862896e-42
"Ube2m",1.72928155253351e-41,0.533838607942579,0.461,0.251,2.88582505486792e-37
"Ilk",1.40742529066122e-36,0.533807379630453,0.449,0.249,2.34871132505544e-32
"Rela",3.84190787195522e-47,0.533468708675475,0.394,0.175,6.41137585671887e-43
"Insig2",6.96229502629758e-41,0.53345889059231,0.426,0.22,1.16186779398854e-36
"Rbms1",4.23269769392782e-23,0.532512101372467,0.606,0.481,7.06352591162674e-19
"Trappc4",9.81259464614019e-26,0.532395728976699,0.606,0.452,1.63752579454788e-21
"Polr2c",7.56163189749978e-32,0.532315090759249,0.528,0.348,1.26188513105476e-27
"Cldnd1",1.87657520086784e-43,0.531673389353002,0.429,0.215,3.13162869520825e-39
"Ik",1.79830624592289e-38,0.53159345871761,0.426,0.224,3.00101346319612e-34
"Vdac2",2.26806246384104e-30,0.53053057164497,0.654,0.522,3.78494263965793e-26
"Trappc6a",1.14464383402936e-18,0.529306813056735,0.498,0.381,1.91018163022819e-14
"Slc44a2",5.12523693914262e-35,0.528622119801385,0.455,0.257,8.5529954040412e-31
"Leprotl1",1.47357216823461e-52,0.528506284762709,0.36,0.146,2.45909723434991e-48
"Cops6",4.56507883076758e-31,0.527763649742094,0.576,0.413,7.61820355278494e-27
"Qsox1",7.28016202360963e-54,0.527522430328524,0.281,0.096,1.21491343849997e-49
"St13",3.85944403208355e-27,0.527363528779125,0.56,0.397,6.44064020074103e-23
"Ifi35",9.48998483910054e-40,0.526181817684116,0.386,0.194,1.5836886699491e-35
"Pfdn4",1.17476525473731e-33,0.526150097621966,0.426,0.241,1.96044825710562e-29
"Tjp2",8.07321091096728e-36,0.526129702967686,0.432,0.236,1.34725743682222e-31
"Cct5",8.77725229881931e-27,0.526093419014227,0.606,0.468,1.46474786362697e-22
"Akirin2",2.98649419025829e-33,0.526091646662119,0.468,0.277,4.98386150470303e-29
"Vps29",4.71470407324057e-30,0.525756987350943,0.523,0.358,7.86789815742386e-26
"Ddit4",3.16108297563748e-16,0.525639030177857,0.383,0.267,5.27521526974383e-12
"Tbca",7.89683465476456e-27,0.525331153742366,0.73,0.645,1.31782376718711e-22
"Rpl13",2.42625595516213e-43,0.52532632400826,0.977,0.986,4.04893593797456e-39
"Nsmce2",1.62799859794095e-46,0.524901387787558,0.369,0.164,2.71680406024386e-42
"Map1lc3b",1.00196136636554e-29,0.52417876991999,0.881,0.873,1.67207312819082e-25
"Fbxo6",3.49101881524653e-28,0.523582022337735,0.475,0.305,5.82581219888341e-24
"Cttn",2.4257481992839e-42,0.523234435349805,0.454,0.242,4.04808859496498e-38
"Dapk3",1.31644081830483e-35,0.522574251971663,0.417,0.225,2.19687643758711e-31
"Gspt1",1.43406054300949e-40,0.521735190823848,0.429,0.221,2.39316023417424e-36
"Ythdc1",2.78004050875892e-17,0.520646628284035,0.407,0.28,4.63933160101688e-13
"Abcf1",1.40360316443055e-35,0.520210638137879,0.444,0.243,2.34233296080171e-31
"Serf2",3.64497024436473e-30,0.51985409256154,0.92,0.915,6.08272634379586e-26
"Lmbrd1",1.18386393511609e-41,0.519795587021036,0.397,0.193,1.97563213492173e-37
"B230219D22Rik",3.77348167873171e-37,0.519284852812678,0.435,0.234,6.29718622546747e-33
"Pnn",1.30629020158355e-27,0.518825118275504,0.437,0.263,2.17993708840263e-23
"Rab10",1.90205374414791e-28,0.517909132926229,0.562,0.39,3.17414728823404e-24
"Ppia",4.99519775306194e-35,0.517517843552715,0.949,0.962,8.33598601030977e-31
"Tomm5",4.06869039892735e-39,0.517515511207179,0.458,0.257,6.78983053772996e-35
"Spcs1",1.9230152404717e-23,0.516707966562137,0.742,0.68,3.20912783329917e-19
"Mrpl43",1.12824859425016e-33,0.516113560225982,0.481,0.289,1.88282125408466e-29
"Cab39",2.16748862859082e-27,0.515716508925656,0.423,0.254,3.61710502339235e-23
"Psmb5",4.81655962746651e-28,0.515462212047946,0.713,0.601,8.03787470631611e-24
"Snw1",1.70850957539319e-34,0.515422062455966,0.5,0.303,2.85116077941616e-30
"Adipor1",2.55988077038879e-30,0.515403682211226,0.653,0.507,4.27192902962482e-26
"March5",5.61327617357315e-27,0.515335224278678,0.548,0.375,9.36743527845887e-23
"Cyp2b10",1.55956394113308e-07,0.515183335126363,0.255,0.183,0.00260260030496289
"Cops5",4.99402339715395e-35,0.515087967684769,0.424,0.236,8.33402624517051e-31
"2700060E02Rik",8.13419012827024e-25,0.514415163678182,0.642,0.531,1.35743364860574e-20
"S100a16",1.76571761252869e-18,0.514404618143639,0.446,0.324,2.94662955178787e-14
"Rwdd1",4.7266026345469e-36,0.514253122780001,0.475,0.273,7.88775447653187e-32
"Hspd1",2.73821822116788e-27,0.513280837242894,0.522,0.349,4.56953856748496e-23
"Psmd13",2.84847748967641e-27,0.511157916261696,0.554,0.392,4.753539234772e-23
"Lasp1",6.80105379327663e-32,0.510849176726908,0.394,0.216,1.134959857022e-27
"Wbp2",2.51980483654094e-33,0.510536204087016,0.576,0.374,4.20505031121953e-29
"Nudt18",1.74505431971775e-37,0.510282982483387,0.4,0.206,2.91214664874499e-33
"Timm13",4.85339855341473e-21,0.510207506625687,0.758,0.708,8.0993515059385e-17
"Acot13",2.82194517481626e-20,0.510123539352506,0.556,0.433,4.70926210773338e-16
"Chmp4c",1.54238332454385e-83,0.50978058910613,0.255,0.059,2.57392929199878e-79
"Psmd14",4.12711736144927e-43,0.509220145388303,0.44,0.228,6.88733345278655e-39
"Cuta",5.94449706610356e-22,0.508971347554033,0.671,0.571,9.92017670391362e-18
"Prelid1",3.00968409531893e-24,0.508934307511559,0.549,0.411,5.02256081826824e-20
"Lrrfip2",1.64073390443289e-23,0.508892496028274,0.42,0.263,2.73805673971761e-19
"Yipf4",9.71881804190256e-27,0.508741414905627,0.59,0.435,1.6218763548327e-22
"Tmem33",2.20727789830086e-30,0.508150454075953,0.477,0.296,3.68350535668447e-26
"Tm9sf3",2.26822600396051e-26,0.507938588798204,0.605,0.445,3.78521555540929e-22
"Eif3d",5.34041496306273e-32,0.507866290400211,0.418,0.234,8.91208449035908e-28
"Srp9",4.16915863365444e-22,0.507828479298848,0.671,0.569,6.95749192784252e-18
"Reep3",1.33409054394894e-27,0.507065979222416,0.398,0.234,2.22633029974198e-23
"Ormdl2",1.04763297588603e-29,0.506609775754741,0.461,0.29,1.7482899101586e-25
"Nras",1.01472638956755e-45,0.506468817646819,0.341,0.143,1.69337539891033e-41
"Eef1e1",9.11386571557054e-54,0.506435780979344,0.332,0.129,1.52092191061441e-49
"Cebpg",7.654104746154e-24,0.506282471620776,0.455,0.298,1.27731700003818e-19
"Polr2g",1.76841674452555e-27,0.505875417184481,0.548,0.383,2.95113386326424e-23
"Gdi2",1.82519607155133e-25,0.505272302865194,0.677,0.558,3.04588720420486e-21
"Snrpd2",4.45559287503831e-27,0.505143905589839,0.701,0.578,7.43549338986394e-23
"Cnbp",4.29895016104617e-28,0.505089442763366,0.79,0.733,7.17408802875385e-24
"Rpsa",1.76073016415328e-21,0.504822882364213,0.886,0.885,2.938306497939e-17
"Frg1",6.87142664464214e-33,0.504464602540985,0.449,0.26,1.14670367845788e-28
"Eed",1.04455350706576e-24,0.504390422211204,0.358,0.202,1.74315089259133e-20
"Dph3",2.58733450545772e-34,0.504365664215369,0.39,0.208,4.31774382270785e-30
"Trim16",2.99643557549558e-128,0.503347652172252,0.256,0.04,5.00045168838703e-124
"Mrpl30",1.68276424304716e-28,0.503025874389197,0.6,0.447,2.8081969687971e-24
"Eif3a",6.08590069859648e-20,0.502967782508527,0.588,0.461,1.01561510858178e-15
"Zc2hc1a",4.1314086892747e-44,0.502167192456946,0.373,0.169,6.89449482066162e-40
"Eif1a",3.62749877069562e-20,0.501858963507891,0.489,0.353,6.05356994853686e-16
"Sra1",6.5516231672762e-30,0.501596745085758,0.54,0.36,1.09333487415505e-25
"Spint2",1.98113333443518e-39,0.501411232939193,0.917,0.946,3.30611530850542e-35
"Scamp3",2.52476888668726e-35,0.501389370713436,0.407,0.217,4.21333431810371e-31
"Ddx39",2.92230357272489e-51,0.501383689686292,0.282,0.099,4.8767402021633e-47
"Bcl10",2.77207880738802e-38,0.500866424821707,0.386,0.188,4.62604511376913e-34
"5031425E22Rik",2.5573077647735e-17,0.500843175854654,0.25,0.138,4.26763519785401e-13
"Eif3e",1.85481882945503e-24,0.50081547273446,0.698,0.592,3.09532166259455e-20
"Vdac1",1.81423586072588e-30,0.499915778168095,0.552,0.37,3.02759680437935e-26
"Ddr1",4.65890979798591e-89,0.499511967813743,0.262,0.058,7.77478867087889e-85
"Hspa8",5.88636736483131e-13,0.499477032219262,0.917,0.953,9.82316985843049e-09
"Saraf",1.96954019273328e-21,0.498976787192377,0.61,0.486,3.2867686736333e-17
"Tuft1",7.25830952246855e-41,0.498677980618105,0.299,0.122,1.21126669310955e-36
"Ndufb9",6.05266001483122e-26,0.498435161787398,0.776,0.72,1.01006790327503e-21
"Mff",1.49777092895215e-32,0.497674941970208,0.512,0.32,2.49948012623535e-28
"Rplp1",2.16961850434721e-26,0.497265082707727,0.957,0.93,3.62065936005463e-22
"Cldn7",2.92037426686191e-18,0.496608310284068,0.741,0.724,4.87352057653915e-14
"Grina",4.59583627170811e-20,0.496532743477307,0.494,0.356,7.6695315702265e-16
"Klf7",8.78028393736788e-40,0.495150910938219,0.289,0.118,1.46525378346795e-35
"Flna",5.13206551905799e-22,0.495043911687465,0.309,0.172,8.56439093820398e-18
"Rbx1",1.37066616535407e-29,0.494958915504919,0.799,0.749,2.28736769674288e-25
"Sf3b6",1.68479494514272e-26,0.494770552487357,0.554,0.393,2.81158580445417e-22
"Rraga",2.77827465660405e-30,0.494579209049759,0.418,0.243,4.63638474694084e-26
"Cxadr",2.98491700622153e-28,0.494537010501125,0.552,0.376,4.98122949998248e-24
"Abhd4",3.48490717811152e-64,0.494483111531244,0.309,0.1,5.8156130988325e-60
"Pon2",3.35636372961906e-13,0.493889271956151,0.58,0.494,5.60109979198829e-09
"Rab14",5.68934861626937e-29,0.493721309572505,0.716,0.587,9.49438497083033e-25
"Uap1l1",1.59092676184914e-19,0.493564914919714,0.452,0.32,2.65493858017385e-15
"Clic5",1.79640469668903e-30,0.493044752587361,0.315,0.151,2.99784015783465e-26
"Sept2",2.09260552876155e-28,0.492493666564161,0.441,0.268,3.49214010639727e-24
"Ndufa5",8.15267874946614e-26,0.491992375228841,0.704,0.58,1.36051902971091e-21
"Rsrc2",2.18968619393811e-20,0.491053954956036,0.535,0.4,3.65414832044392e-16
"Cebpb",0.00181382828245597,0.490901512401745,0.633,0.653,1
"Sar1a",6.03109933320074e-23,0.489795716433441,0.565,0.432,1.00646985672454e-18
"Ube2d2a",2.47475567201387e-23,0.489384265301425,0.645,0.526,4.12987226545674e-19
"Zfr",2.48149702900377e-32,0.488751639513764,0.377,0.197,4.14112224200149e-28
"Epha2",5.13551945552095e-23,0.488583783986663,0.471,0.313,8.57015486737336e-19
"Taf10",3.51784803900625e-20,0.488508838959489,0.468,0.337,5.87058480749364e-16
"Nub1",9.50498582564466e-40,0.488257730564298,0.392,0.188,1.58619203458358e-35
"S100a13",2.3045124060895e-13,0.488112415204727,0.611,0.548,3.84577030328216e-09
"Txn1",1.47017978974745e-19,0.487822816919588,0.883,0.871,2.45343603313055e-15
"Pfdn6",2.51362267007113e-28,0.487556362019006,0.522,0.343,4.19473351181471e-24
"Golga4",3.98206555629439e-22,0.487499283534248,0.418,0.269,6.64527100034408e-18
"Elof1",4.26827344305034e-26,0.48730494762102,0.529,0.365,7.12289472176241e-22
"Taf13",2.2342114411798e-37,0.486989521769587,0.392,0.198,3.72845205304084e-33
"Fam96b",3.59758890009768e-32,0.48608691317341,0.441,0.258,6.00365635648301e-28
"Polr2f",1.48032228230779e-27,0.485923277375951,0.647,0.493,2.47036182471524e-23
"Btg1",2.35494675161091e-10,0.485837817738284,0.748,0.741,3.92993513908829e-06
"Npepps",2.90469990676303e-32,0.484934399317579,0.372,0.192,4.84736320440614e-28
"Rnf181",1.73330528285974e-20,0.484923813023708,0.574,0.442,2.89253985603633e-16
"Nucks1",7.82667710279523e-25,0.484697611832502,0.535,0.377,1.30611587491447e-20
"Fam188a",1.48831899585362e-48,0.483584130080583,0.302,0.114,2.48370674028052e-44
"Rbpms",1.20311022117218e-24,0.483508436504387,0.483,0.316,2.00775033709213e-20
"Ubald2",1.08049350005332e-17,0.48280496848237,0.529,0.408,1.80312755288899e-13
"Tpm3",7.31043155954552e-26,0.482796898529624,0.73,0.632,1.21996481865696e-21
"Cox4i1",1.11494066186175e-42,0.481888988481021,0.943,0.939,1.86061297651489e-38
"Ddx18",2.88358662795582e-44,0.481798066796313,0.321,0.133,4.81212936473267e-40
"Ctps",2.22761983872882e-26,0.481217119657977,0.381,0.215,3.71745198687066e-22
"Rbm17",9.1095485629914e-34,0.481159730825701,0.412,0.223,1.52020146419201e-29
"Gt(ROSA)26Sor",2.63633525480147e-15,0.481023750196712,0.383,0.265,4.39951627321269e-11
"Tob1",2.03180592955017e-10,0.481021813705528,0.662,0.629,3.39067773523333e-06
"Scaf11",1.54385808711018e-29,0.480640527843266,0.48,0.297,2.57639037576947e-25
"Glmp",3.43789580152665e-14,0.480052418247647,0.515,0.429,5.73716051358768e-10
"Eif4e2",1.82855265479052e-23,0.479960633755785,0.449,0.296,3.05148867031441e-19
"Scoc",1.0004438683304e-51,0.479784874605144,0.312,0.116,1.66954072746977e-47
"Chmp2b",3.62409027166702e-31,0.479353452963507,0.511,0.323,6.04788184535792e-27
"Pcmt1",1.01917207587164e-29,0.478704305598498,0.463,0.285,1.70079436021459e-25
"Tex264",2.20821647312165e-26,0.478188654419864,0.423,0.257,3.68507165034541e-22
"Smarca5",2.19865853163597e-24,0.478044401724892,0.468,0.307,3.66912135759411e-20
"Xrn2",2.66628461814741e-30,0.477902454499736,0.474,0.29,4.4494957707644e-26
"Cacybp",3.34772240477283e-25,0.477792104932277,0.44,0.285,5.58667914908491e-21
"Cops8",2.45334267752025e-32,0.477049050442741,0.398,0.216,4.0941382602458e-28
"Aurkaip1",1.24416378194484e-21,0.477002957237375,0.63,0.498,2.07626051930955e-17
"Rpl26",1.58331433202303e-32,0.476835752609882,0.954,0.929,2.64223495728003e-28
"Klf5",1.05011591020938e-16,0.47662672538506,0.506,0.383,1.75243343095741e-12
"Chd1",5.80603949397527e-24,0.476553074944887,0.443,0.278,9.68911870754592e-20
"Ubxn2a",2.02844980776904e-37,0.476339142963657,0.36,0.174,3.38507703920497e-33
"Eif4e",4.4682670584194e-20,0.475975006064982,0.483,0.34,7.45664406709029e-16
"Abi1",1.70063976419089e-33,0.475949006605903,0.356,0.181,2.83802763848176e-29
"Gm21092",2.04953884920778e-39,0.474705892158841,0.279,0.11,3.42027043155794e-35
"Mrps23",1.56509840342364e-34,0.474700840443468,0.38,0.194,2.61183621563337e-30
"Ube2v2",1.94799759776875e-27,0.474653794488658,0.471,0.297,3.25081839115649e-23
"Ndufa12",2.75159976498689e-21,0.474437251478828,0.708,0.62,4.59186968781013e-17
"Drg1",1.53676882417499e-31,0.474214157026469,0.432,0.246,2.56455981378322e-27
"Pole4",8.07257866979873e-20,0.474063122530864,0.455,0.318,1.34715192841601e-15
"Oser1",5.35947699573212e-16,0.47400971356462,0.404,0.282,8.94389521047777e-12
"Arl8a",1.53122316836527e-48,0.473281162600551,0.309,0.118,2.55530522336796e-44
"C1qbp",6.60664874322809e-23,0.472778580882513,0.386,0.236,1.1025175422699e-18
"Taf12",3.2147859340738e-44,0.472699956371781,0.347,0.151,5.36483476678236e-40
"Rpl35",1.39610020987119e-27,0.472412243698108,0.954,0.917,2.32981203023304e-23
"U2surp",3.35100706295154e-26,0.471356592822401,0.404,0.238,5.59216058665353e-22
"Rbbp4",1.12451449954688e-33,0.471181024243025,0.502,0.307,1.87658979684384e-29
"Lsm3",2.76569012478388e-44,0.470852186282666,0.347,0.15,4.61538368023934e-40
"Cggbp1",6.22180212044008e-22,0.470661865254391,0.486,0.338,1.03829433785904e-17
"Nipa2",1.51944769668792e-43,0.470500698263065,0.347,0.151,2.5356543162328e-39
"Gtf2h5",6.13855708308013e-23,0.469892085150428,0.613,0.478,1.02440240602441e-18
"Tbpl1",6.85930309078715e-55,0.469727022917133,0.29,0.099,1.14468049979056e-50
"Csnk2b",9.68280850798719e-25,0.469532756430101,0.579,0.426,1.6158670838129e-20
"Nae1",1.10116807208213e-42,0.469186170392812,0.384,0.18,1.83762927869066e-38
"Bet1l",1.6280187960939e-23,0.46916925622524,0.321,0.177,2.71683776692149e-19
"Rbm42",2.28110085448133e-27,0.468999891536466,0.495,0.328,3.80670110595844e-23
"Amn1",2.90086918856385e-53,0.468890302270167,0.313,0.115,4.84097050187535e-49
"Gsr",1.15679843441168e-25,0.468862518625971,0.4,0.237,1.93046522734621e-21
"Rad23b",6.69333633433963e-24,0.468683383073958,0.539,0.379,1.1169839674746e-19
"Actn4",2.86889118737388e-21,0.468481686496603,0.619,0.48,4.78760561348953e-17
"Mvp",4.35738212794647e-27,0.468444951074198,0.397,0.229,7.27159929511707e-23
"Eef1a1",1.2101969997624e-31,0.46808823463406,0.974,0.976,2.01957675320349e-27
"Calm2",1.43264531215068e-20,0.467580628569591,0.906,0.948,2.39079849691706e-16
"Aprt",2.17395212146383e-18,0.466406593105194,0.475,0.347,3.62789130029885e-14
"Mtpn",3.03541197580238e-21,0.466287887697281,0.477,0.34,5.06549550521901e-17
"Srpk1",3.08415324792897e-41,0.466154097576545,0.343,0.153,5.14683494014386e-37
"Smim14",8.57292877647178e-15,0.465789998573538,0.679,0.626,1.43065035421761e-10
"Thrap3",6.65060345123893e-22,0.465764236092233,0.414,0.262,1.10985270394275e-17
"Pkn2",1.82171898393402e-29,0.465621304309848,0.44,0.26,3.04008464038909e-25
"Yipf3",1.00808208364037e-25,0.464770559056673,0.529,0.358,1.68228738117905e-21
"Mrps7",2.82600673094134e-24,0.464154971855885,0.46,0.302,4.71604003259492e-20
"Lamb3",1.02061624635704e-15,0.463887384228933,0.486,0.37,1.70320439192063e-11
"Snrnp27",5.42309786586039e-25,0.463330399220787,0.556,0.401,9.05006571854781e-21
"Txndc17",3.71668904947795e-17,0.46285201865331,0.614,0.52,6.2024106857688e-13
"Serpinb9",0.000985170073320441,0.462761899036665,0.44,0.411,1
"Ppp1ca",1.62848230250466e-24,0.462689086022887,0.773,0.7,2.71761126641977e-20
"Atp6ap2",2.13858907817343e-14,0.462511117371367,0.481,0.379,3.56887745365582e-10
"Cyb5r3",5.16573002386512e-17,0.462474489727683,0.673,0.606,8.62057026382612e-13
"Pcbp1",8.41094911701224e-20,0.462160942088229,0.6,0.478,1.403619188647e-15
"Ddx27",5.16651643867207e-61,0.461902722484588,0.265,0.079,8.62188263285596e-57
"Nap1l1",2.58131074844321e-24,0.46092667385486,0.461,0.3,4.30769137700203e-20
"Sesn2",1.72478794180183e-23,0.460760180336084,0.318,0.174,2.87832611727889e-19
"Mprip",7.00496080547615e-24,0.460266820550141,0.426,0.265,1.16898785921786e-19
"Fbl",4.76390970358869e-28,0.460087061937483,0.42,0.245,7.9500125133488e-24
"Rps26",1.23504763643841e-20,0.459803983476478,0.872,0.828,2.06104749568842e-16
"Fdx1l",1.21856469200336e-43,0.459774663305863,0.361,0.162,2.0335407580152e-39
"Hnrnpab",2.0150045152671e-18,0.45972954356177,0.593,0.473,3.36263953507774e-14
"Atxn10",2.61644243248404e-16,0.459396068967713,0.688,0.635,4.36631913132937e-12
"Ube2g1",4.6172525615619e-30,0.459358453341628,0.434,0.251,7.70527107473451e-26
"Bhlhe40",3.55163588113693e-08,0.459188887683624,0.366,0.298,0.000592696995844131
"Tomm40",6.55566826449662e-28,0.45897429310781,0.37,0.208,1.0940099199792e-23
"Ube2g2",5.65573895237946e-45,0.458947318870944,0.313,0.125,9.43829716373084e-41
"Ero1l",9.4558846956208e-27,0.458236149605355,0.267,0.126,1.5779980380052e-22
"U2af1",1.12765025270016e-17,0.457596301940657,0.698,0.614,1.88182274170603e-13
"Pfdn1",2.05632306740522e-18,0.457587983527533,0.651,0.571,3.43159193488584e-14
"Rpl38",2.20530232065412e-27,0.457477648113571,0.948,0.918,3.6802085127076e-23
"2810474O19Rik",1.11849761888655e-06,0.457458038156178,0.455,0.383,0.0186654882639787
"Eef1d",8.38101222104891e-24,0.457425978718188,0.753,0.686,1.39862331944864e-19
"Derl1",1.37237752607997e-22,0.457362571828135,0.491,0.338,2.29022361552226e-18
"Vps35",1.07411958680103e-31,0.456839619377127,0.461,0.271,1.79249076645356e-27
"Gipc2",1.4102331464085e-52,0.456589692930134,0.326,0.122,2.3533970747265e-48
"Dohh",9.93580437310438e-35,0.456181165828982,0.373,0.189,1.65808703378366e-30
"Ehd2",2.25599191577615e-34,0.455419486523254,0.37,0.186,3.76479930904723e-30
"Slmo2",9.08375589506976e-31,0.455027715103536,0.318,0.156,1.51589718376924e-26
"Ralbp1",1.47828158337558e-19,0.45442861314776,0.679,0.581,2.46695630633717e-15
"Ccdc68",3.49511287813823e-23,0.454223784446999,0.278,0.145,5.83264437103708e-19
"Rab5c",7.00104626783824e-26,0.453814490555362,0.506,0.339,1.16833460117685e-21
"Dcun1d5",2.87541954223571e-23,0.45374479321104,0.488,0.329,4.79850013208296e-19
"Luc7l",7.18641587322389e-27,0.453512016502654,0.287,0.141,1.1992690809236e-22
"Gss",3.90218281275347e-34,0.453443554173887,0.261,0.109,6.51196267792299e-30
"Eif1ax",6.19814452829344e-27,0.453392850605224,0.437,0.273,1.03434635888161e-22
"Gnb1",3.71343159591759e-20,0.453124074100274,0.718,0.628,6.19697464726728e-16
"Srrm1",2.28587874373338e-20,0.452706160286176,0.569,0.444,3.81467444754226e-16
"Tspo",9.73736262868518e-19,0.452428766868872,0.866,0.924,1.62497107547498e-14
"Pitpna",1.12504589757292e-31,0.452146566122837,0.437,0.253,1.87747659386969e-27
"Mrpl15",1.40763099188821e-30,0.451499493984503,0.346,0.178,2.34905459926304e-26
"Utp3",5.92896402865079e-29,0.451354166326051,0.36,0.19,9.89425517101244e-25
"Sssca1",3.86579884504487e-31,0.451066075855962,0.375,0.201,6.45124511261088e-27
"Knop1",5.46666391064566e-34,0.450848673379708,0.343,0.165,9.12276873408547e-30
"Tes",2.78760058746581e-45,0.450470307154099,0.298,0.114,4.65194786036295e-41
"Pak1ip1",1.14180807345473e-42,0.449814441111208,0.341,0.15,1.90544931298125e-38
"Itfg1",4.16927577854772e-35,0.449234248151041,0.367,0.183,6.95768741924044e-31
"Zc3h15",1.04846220925979e-18,0.448757562540866,0.489,0.347,1.74967373481273e-14
"Mrpl51",2.39729037243931e-19,0.448460208291813,0.543,0.411,4.00059817352673e-15
"Otub1",5.87716983650191e-32,0.44787490911436,0.414,0.229,9.80782102315439e-28
"Slc3a2",2.00886600619812e-05,0.447487984032692,0.748,0.775,0.335239559114342
"Tln1",1.35235218383125e-29,0.447375026357122,0.435,0.251,2.25680532437758e-25
"Etf1",2.1377927806271e-24,0.447364502455326,0.505,0.344,3.56754859231051e-20
"Atp6v0b",2.14228863144398e-16,0.446580553935666,0.807,0.782,3.57505126815371e-12
"Ndufa11",8.79093121040401e-18,0.446551253203278,0.708,0.633,1.46703060039222e-13
"Gar1",5.00702055056553e-46,0.446520023701928,0.276,0.102,8.35571589478376e-42
"Gm10076",2.76983351703038e-11,0.446054048283195,0.861,0.852,4.62229817322029e-07
"Ddah2",2.61646166652339e-07,0.445924981348881,0.366,0.302,0.00436635122909424
"Rpl24",1.44358812964341e-32,0.44583347761484,0.949,0.946,2.40905987074892e-28
"Ube2e1",6.07430783221992e-20,0.445643536048388,0.489,0.352,1.01368049104086e-15
"Srpr",4.36177947653198e-15,0.445245641923343,0.454,0.34,7.27893759043656e-11
"Arglu1",9.15272228518545e-18,0.44503727182886,0.468,0.329,1.52740629495175e-13
"Parl",3.61897605977475e-29,0.444760980849652,0.406,0.23,6.03934724855211e-25
"1810022K09Rik",1.20576948800057e-18,0.444737468403325,0.444,0.31,2.01218812157536e-14
"Ypel3",1.34045001524709e-11,0.444689898428295,0.634,0.573,2.23694298544434e-07
"Micu1",1.29984563492964e-39,0.444426516530099,0.302,0.128,2.16918239557059e-35
"Snrnp48",3.68409561250597e-43,0.444186721344465,0.287,0.111,6.14801875814996e-39
"Dad1",1.40461824628989e-19,0.443981520413651,0.867,0.866,2.34402692940856e-15
"Rnf13",1.94959536916098e-20,0.44376639164011,0.472,0.328,3.25348475205584e-16
"Ptma",1.77532638625623e-12,0.44374295552341,0.934,0.964,2.9626646733844e-08
"Tmf1",3.70208906122628e-23,0.443220876180448,0.312,0.168,6.17804622537441e-19
"Hspb8",5.05981689243974e-14,0.442561634215967,0.398,0.283,8.44382243010343e-10
"Immt",4.45810809808755e-27,0.442544203525506,0.427,0.255,7.4396907940885e-23
"Ppp1r15a",5.31380039860746e-05,0.442408381018749,0.633,0.637,0.886767010519613
"Ergic2",2.3418707254326e-38,0.441972462171072,0.409,0.206,3.90811386660193e-34
"Akt1s1",4.45775120432367e-23,0.440605929435642,0.381,0.23,7.43909520977534e-19
"Coro1c",9.88579550500026e-30,0.439734836969358,0.36,0.19,1.64974155387444e-25
"Paip2",3.74128430030241e-15,0.439624703646399,0.735,0.692,6.24345524034466e-11
"Efna1",6.93247461741315e-15,0.439615638919583,0.498,0.38,1.15689136415391e-10
